job_id,estimate_id,customer_id,service_id,crew_id,scheduled_date,completed_date,job_status,city,billed_revenue,estimated_labor_hours,actual_labor_hours,estimated_material_cost,actual_material_cost,rework_flag,weather_delay_flag,travel_minutes,customer_rating
905745,,146,1,4,2025-11-02,2025-11-02,Completed,Franklin,58.65,0.9,0.95,6.14,6.13,0,0,39,5.0
911477,,287,1,2,2025-11-02,2025-11-02,Completed,Franklin,54.14,1.0,0.86,6.03,5.77,0,0,38,4.8
915861,,395,1,1,2025-11-02,2025-11-02,Completed,Nolensville,58.58,0.96,0.95,6.57,7.44,0,0,30,4.7
905221,,135,1,4,2025-11-02,2025-11-02,Completed,Spring Hill,54.78,1.06,1.09,5.65,5.92,0,0,32,4.6
917032,50199,50,4,5,2025-11-02,2025-11-02,Completed,Nashville,425.74,4.72,5.93,75.73,65.34,0,0,31,4.7
907335,,182,1,4,2025-11-02,2025-11-02,Completed,Spring Hill,54.78,1.01,0.97,6.04,5.71,0,0,25,4.3
908579,,206,1,1,2025-11-02,2025-11-02,Completed,Nolensville,56.75,1.02,0.94,6.39,6.42,0,0,14,4.6
903952,,102,1,2,2025-11-02,2025-11-02,Completed,Franklin,66.98,0.97,0.83,6.58,6.99,0,0,23,5.0
909989,,242,1,1,2025-11-02,2025-11-02,Completed,Nolensville,75.26,1.29,1.37,8.35,8.52,0,0,12,4.8
906904,,175,1,5,2025-11-02,2025-11-02,Completed,Brentwood,94.28,1.46,1.45,9.29,8.77,0,0,42,4.8
914042,,354,1,4,2025-11-02,2025-11-02,Completed,Spring Hill,54.94,1.02,1.1,6.45,6.56,0,0,16,4.6
916686,,416,1,3,2025-11-02,2025-11-02,Completed,Brentwood,85.0,1.33,1.53,8.83,8.34,0,0,21,4.6
902455,,58,1,3,2025-11-02,2025-11-02,Completed,Brentwood,64.85,0.97,1.09,6.34,6.81,0,0,36,4.6
911260,,281,1,5,2025-11-02,2025-11-02,Completed,Nashville,59.6,1.01,1.04,7.22,6.76,0,0,10,4.3
909199,,222,1,5,2025-11-02,2025-11-02,Completed,Franklin,81.84,1.45,1.49,8.57,7.42,0,0,24,5.0
912736,,323,1,2,2025-11-02,2025-11-02,Completed,Franklin,61.37,0.96,0.87,6.63,7.29,0,0,27,4.7
905642,,144,1,2,2025-11-02,2025-11-02,Completed,Franklin,61.08,0.96,0.96,6.38,6.75,0,0,27,4.8
905446,,140,1,3,2025-11-02,2025-11-02,Completed,Nolensville,56.49,1.04,1.12,6.36,5.64,0,0,45,4.8
912633,,320,1,1,2025-11-02,2025-11-02,Completed,Nolensville,77.15,1.45,1.29,9.15,9.18,0,0,38,4.9
907100,,178,1,4,2025-11-02,2025-11-02,Completed,Spring Hill,53.25,0.9,0.85,6.31,6.35,0,0,8,3.9
905577,,143,1,3,2025-11-02,2025-11-02,Completed,Spring Hill,55.13,0.93,1.06,6.24,6.64,0,0,49,4.3
909340,,227,1,3,2025-11-02,2025-11-02,Completed,Brentwood,60.95,0.93,1.11,6.8,6.41,0,0,11,4.6
913992,,353,1,3,2025-11-02,2025-11-02,Completed,Nolensville,57.17,0.93,1.1,6.18,6.14,1,0,34,4.2
908741,,210,1,1,2025-11-02,2025-11-02,Completed,Nolensville,52.54,0.91,1.0,6.3,7.16,0,0,30,4.8
917760,51612,394,3,4,2025-11-02,2025-11-02,Completed,Spring Hill,517.62,6.87,7.42,144.83,120.89,0,0,36,4.6
903628,,95,1,1,2025-11-02,2025-11-02,Completed,Nolensville,90.6,1.37,1.6,8.99,9.73,0,0,37,4.6
916376,,409,1,3,2025-11-02,2025-11-02,Completed,Brentwood,78.87,1.37,1.42,8.32,8.15,1,0,22,4.5
906838,,173,1,4,2025-11-01,2025-11-02,Completed,Spring Hill,73.56,1.35,1.24,8.78,8.88,0,1,30,5.0
916426,,410,1,4,2025-11-02,2025-11-02,Completed,Spring Hill,89.95,1.42,1.24,8.19,8.94,0,0,39,4.8
908704,,209,1,1,2025-11-02,2025-11-02,Completed,Nolensville,54.83,1.04,1.05,6.29,6.01,0,0,15,4.8
901945,,45,1,1,2025-11-02,2025-11-02,Completed,Nolensville,55.38,1.0,1.06,6.19,6.11,0,0,29,4.9
911310,,282,1,4,2025-11-02,2025-11-02,Completed,Spring Hill,121.67,2.26,2.0,12.5,12.83,0,0,21,4.6
907977,,195,1,3,2025-11-03,2025-11-03,Completed,Nashville,57.24,0.99,1.1,6.03,5.95,0,0,39,4.8
907637,,188,1,1,2025-11-03,2025-11-03,Completed,Nolensville,65.68,1.03,1.09,6.12,6.82,0,0,13,4.4
909689,,234,1,4,2025-11-03,2025-11-03,Completed,Spring Hill,52.72,1.01,0.91,6.05,7.35,0,0,21,4.5
904861,,123,1,5,2025-11-03,2025-11-03,Completed,Nashville,57.28,0.99,1.0,6.7,8.1,0,0,22,4.5
913653,,347,1,4,2025-11-03,2025-11-03,Completed,Spring Hill,56.75,0.94,0.83,6.5,6.29,0,0,20,4.3
917016,50176,43,4,1,2025-11-03,2025-11-03,Completed,Nashville,372.11,4.26,3.99,74.32,73.11,0,0,29,4.6
906424,,164,1,4,2025-11-03,2025-11-03,Completed,Nashville,57.1,1.09,1.03,6.22,6.02,0,0,42,4.5
901880,,44,1,4,2025-11-03,2025-11-03,Completed,Brentwood,60.71,0.98,1.06,6.13,5.82,0,0,25,4.9
913378,,340,1,3,2025-11-03,2025-11-03,Completed,Spring Hill,70.39,1.08,1.27,7.01,7.61,0,0,23,4.9
904667,,119,1,1,2025-11-02,2025-11-03,Completed,Franklin,58.55,0.98,0.98,6.98,6.84,0,1,42,4.2
906077,,153,1,3,2025-11-03,2025-11-03,Completed,Brentwood,78.65,1.26,1.49,9.35,9.91,0,0,27,4.8
917714,51523,373,10,1,2025-11-03,2025-11-03,Completed,Nolensville,2158.4,24.64,16.36,648.36,669.14,0,0,19,5.0
917244,50599,143,5,5,2025-11-03,2025-11-03,Completed,Spring Hill,320.95,4.01,3.98,28.07,28.37,0,0,36,5.0
911633,,290,1,1,2025-11-03,2025-11-03,Completed,Nolensville,60.68,1.13,1.08,6.88,6.11,0,0,19,4.5
917491,51107,267,4,5,2025-11-03,2025-11-03,Completed,Nashville,777.71,8.94,10.62,167.41,149.2,0,0,10,4.9
912840,,328,1,4,2025-11-03,2025-11-03,Completed,Spring Hill,66.94,1.07,0.77,6.63,6.9,0,0,28,4.5
902581,,62,1,5,2025-11-03,2025-11-03,Completed,Nashville,77.0,1.33,1.36,9.05,8.76,0,0,41,4.4
902403,,57,1,5,2025-11-03,2025-11-03,Completed,Nashville,68.84,1.1,1.1,5.86,6.16,0,0,30,4.6
916774,,418,1,2,2025-11-03,2025-11-03,Completed,Franklin,61.08,1.07,1.19,6.16,6.02,0,0,32,4.2
915186,,381,1,5,2025-11-03,2025-11-03,Completed,Nashville,80.0,1.43,1.6,9.22,8.97,0,0,29,5.0
912787,,324,1,2,2025-11-03,2025-11-03,Completed,Franklin,56.43,1.02,1.0,7.08,7.77,0,0,34,5.0
910470,,254,1,2,2025-11-03,2025-11-03,Completed,Franklin,65.33,1.0,1.04,6.63,6.86,0,0,17,4.9
912323,,312,1,5,2025-11-03,2025-11-03,Completed,Nashville,137.4,2.15,2.08,13.44,14.11,0,0,40,4.8
901656,,40,1,2,2025-11-03,2025-11-03,Completed,Franklin,60.59,1.05,0.98,6.03,5.63,0,0,8,4.6
903457,,87,1,1,2025-11-03,2025-11-03,Completed,Nolensville,58.16,1.04,1.0,6.64,6.67,0,0,27,5.0
905512,,142,1,1,2025-11-03,2025-11-03,Completed,Nolensville,55.19,1.08,0.81,6.18,6.32,1,0,34,4.0
902249,,53,1,1,2025-11-03,2025-11-03,Completed,Nolensville,97.67,1.31,1.36,9.25,10.48,0,0,19,4.6
902739,,66,1,4,2025-11-03,2025-11-03,Completed,Spring Hill,80.05,1.33,1.14,8.6,8.99,0,0,34,4.4
901814,,43,1,5,2025-11-03,2025-11-03,Completed,Nashville,58.74,1.11,1.22,6.49,6.52,0,0,18,4.2
900926,,25,1,4,2025-11-03,2025-11-03,Completed,Spring Hill,81.87,1.34,1.14,8.43,8.18,0,0,20,4.8
914731,,371,1,3,2025-11-03,2025-11-03,Completed,Brentwood,58.04,1.08,1.19,6.36,7.09,0,0,37,5.0
906370,,163,1,3,2025-11-03,2025-11-03,Completed,Brentwood,76.01,1.46,1.8,9.38,9.02,0,0,25,5.0
916311,,408,1,3,2025-11-03,2025-11-03,Completed,Brentwood,58.51,0.95,1.25,5.98,6.67,0,0,14,4.5
900873,,22,1,5,2025-11-03,2025-11-03,Completed,Spring Hill,67.84,1.05,1.09,6.38,6.97,0,0,29,4.4
904514,,115,1,5,2025-11-04,2025-11-04,Completed,Nashville,64.96,0.96,1.12,6.46,6.34,0,0,29,4.8
906002,,151,1,5,2025-11-04,2025-11-04,Completed,Nashville,60.11,0.99,0.94,6.43,6.29,0,0,46,4.7
910559,,256,1,4,2025-11-04,2025-11-04,Completed,Spring Hill,61.44,0.96,0.82,6.18,6.12,0,0,29,4.7
916998,50132,33,4,2,2025-11-03,2025-11-04,Completed,Franklin,399.64,5.09,5.65,93.14,76.57,0,1,24,4.6
915559,,389,1,2,2025-11-03,2025-11-04,Completed,Franklin,61.46,1.04,0.96,6.4,6.55,0,1,30,4.3
904202,,107,1,4,2025-11-04,2025-11-04,Completed,Spring Hill,60.34,1.1,0.9,6.59,6.49,0,0,22,4.8
906970,,176,1,5,2025-11-04,2025-11-04,Completed,Nolensville,83.34,1.31,1.65,9.06,9.46,0,0,58,4.4
914436,,363,1,1,2025-11-02,2025-11-04,Completed,Nashville,62.53,1.0,0.94,6.23,6.79,0,1,38,5.0
908515,,205,1,1,2025-11-04,2025-11-04,Completed,Nolensville,91.98,1.44,1.34,8.29,9.06,0,0,30,4.7
901514,,37,1,1,2025-11-04,2025-11-04,Completed,Nolensville,68.96,0.95,0.87,6.5,6.26,0,0,29,4.7
904005,,103,1,2,2025-11-03,2025-11-04,Completed,Franklin,82.29,1.26,1.26,8.83,7.62,0,1,19,5.0
916208,,404,1,3,2025-11-04,2025-11-04,Completed,Brentwood,53.19,1.04,1.12,6.71,6.45,0,0,26,4.2
904928,,124,1,4,2025-11-04,2025-11-04,Completed,Franklin,83.23,1.34,1.31,8.53,9.37,0,0,62,5.0
912907,,329,1,4,2025-11-04,2025-11-04,Completed,Spring Hill,68.3,0.96,0.87,6.9,7.15,0,0,11,4.5
913939,,352,1,2,2025-11-03,2025-11-04,Completed,Franklin,125.66,2.07,2.05,12.44,14.64,0,1,15,4.6
903903,,100,1,4,2025-11-04,2025-11-04,Completed,Spring Hill,119.04,2.18,1.86,12.96,12.08,0,0,50,5.0
908174,,198,1,2,2025-11-03,2025-11-04,Completed,Franklin,110.62,2.15,1.99,13.43,15.5,0,1,18,4.6
915135,,379,1,3,2025-11-03,2025-11-04,Completed,Brentwood,58.31,1.01,1.13,6.8,6.49,0,1,26,4.5
906529,,166,1,2,2025-11-04,2025-11-04,Completed,Franklin,53.68,0.98,0.98,6.8,6.06,0,0,15,4.8
908240,,199,1,2,2025-11-02,2025-11-04,Completed,Franklin,83.24,1.35,1.42,9.21,8.18,0,1,28,4.8
915003,,377,1,3,2025-11-04,2025-11-04,Completed,Brentwood,76.37,1.43,1.82,8.7,8.06,0,0,8,4.6
900032,,1,1,5,2025-11-04,2025-11-04,Completed,Nashville,60.65,1.0,1.22,6.94,7.34,0,0,32,4.3
909586,,232,1,1,2025-11-04,2025-11-04,Completed,Spring Hill,52.04,0.98,1.06,6.24,6.44,0,0,47,4.4
902806,,69,1,3,2025-11-04,2025-11-04,Completed,Brentwood,57.47,0.99,1.16,6.03,6.27,0,0,20,4.7
907151,,179,1,4,2025-11-04,2025-11-04,Completed,Spring Hill,97.18,1.29,1.1,9.55,9.66,0,0,26,4.3
914080,,355,1,2,2025-11-04,2025-11-04,Completed,Franklin,57.61,1.03,0.85,6.7,6.29,0,0,40,4.5
916827,,419,1,1,2025-11-04,2025-11-04,Completed,Nolensville,78.42,1.35,1.44,9.4,9.8,0,0,27,5.0
913037,,331,1,2,2025-11-02,2025-11-04,Completed,Franklin,58.14,0.97,0.9,6.69,6.89,0,1,35,4.7
907572,,187,1,1,2025-11-04,2025-11-04,Completed,Nolensville,57.68,1.0,0.88,6.22,6.4,0,0,38,4.9
916258,,406,1,4,2025-11-04,2025-11-04,Completed,Nashville,55.44,1.07,0.87,5.88,5.98,0,0,56,4.4
900363,,10,1,1,2025-11-04,2025-11-04,Completed,Franklin,61.4,1.03,1.07,6.3,6.34,0,0,58,4.0
904372,,111,1,2,2025-11-03,2025-11-04,Completed,Franklin,53.6,0.95,0.97,6.46,6.4,0,1,22,4.9
904137,,105,1,2,2025-11-04,2025-11-04,Completed,Franklin,59.07,1.06,1.04,6.16,6.39,0,0,17,4.6
911018,,270,1,4,2025-11-04,2025-11-04,Completed,Spring Hill,56.99,1.03,1.03,6.36,6.82,0,0,11,4.7
914334,,361,1,5,2025-11-04,2025-11-04,Completed,Nashville,54.79,1.02,1.0,6.39,5.79,0,0,11,4.6
902938,,71,1,3,2025-11-04,2025-11-04,Completed,Brentwood,57.92,0.98,1.11,6.18,6.06,0,0,26,4.3
917075,50280,70,6,2,2025-11-04,2025-11-04,Completed,Franklin,4187.24,39.73,33.67,1535.97,1715.46,0,0,22,4.2
909068,,219,1,2,2025-11-04,2025-11-04,Completed,Franklin,65.95,1.03,0.88,7.04,7.45,0,0,19,4.7
915928,,397,1,5,2025-11-04,2025-11-04,Completed,Franklin,57.65,1.06,1.09,6.25,5.85,0,0,29,4.6
909755,,235,1,2,2025-11-04,2025-11-04,Completed,Franklin,59.13,0.98,0.94,6.33,6.19,0,0,26,4.5
911973,,302,1,2,2025-11-05,2025-11-05,Completed,Franklin,114.83,2.21,2.32,13.58,13.23,0,0,43,4.6
912193,,307,1,1,2025-11-05,2025-11-05,Completed,Nolensville,58.02,1.0,0.81,6.79,6.89,0,0,9,4.7
906294,,159,1,4,2025-11-05,2025-11-05,Completed,Brentwood,95.52,1.4,1.2,8.42,7.16,0,0,28,4.6
917492,51109,267,4,5,2025-11-05,2025-11-05,Completed,Nashville,674.57,7.44,8.54,127.19,122.06,0,0,24,4.5
908043,,196,1,4,2025-11-05,2025-11-05,Completed,Franklin,56.3,1.08,1.01,6.58,7.62,0,0,50,5.0
915337,,385,1,2,2025-11-05,2025-11-05,Completed,Franklin,83.11,1.33,1.23,9.25,9.16,0,0,11,4.4
906785,,172,1,2,2025-11-05,2025-11-05,Completed,Nashville,56.28,0.97,1.02,6.51,6.98,0,0,37,4.9
916974,50089,24,4,2,2025-11-05,2025-11-05,Completed,Franklin,554.16,6.16,5.34,121.07,119.45,0,0,22,4.7
915390,,386,1,1,2025-11-05,2025-11-05,Completed,Nolensville,52.35,1.09,0.93,6.45,6.08,0,0,34,4.6
916118,,402,1,4,2025-11-05,2025-11-05,Completed,Franklin,65.93,0.94,0.84,6.68,6.76,0,0,33,4.7
908898,,213,1,1,2025-11-05,2025-11-05,Completed,Nolensville,105.16,1.92,1.83,13.19,13.03,0,0,14,4.6
903042,,76,1,4,2025-11-05,2025-11-05,Completed,Nolensville,58.63,0.96,1.1,6.36,7.61,0,0,33,4.6
900822,,21,1,3,2025-11-03,2025-11-05,Completed,Brentwood,87.85,1.44,1.39,8.85,8.8,0,1,27,4.2
904993,,125,1,2,2025-11-05,2025-11-05,Completed,Franklin,75.54,1.24,1.08,8.42,8.59,0,0,8,4.5
911531,,288,1,4,2025-11-05,2025-11-05,Completed,Spring Hill,57.79,0.95,0.81,6.14,5.52,0,0,12,4.8
913103,,333,1,5,2025-11-05,2025-11-05,Completed,Nashville,71.3,1.26,1.33,9.88,9.36,0,0,8,5.0
917294,50704,167,5,4,2025-11-05,2025-11-05,Completed,Spring Hill,313.53,3.4,2.62,23.9,23.89,0,0,43,5.0
917535,51188,287,6,2,2025-11-05,2025-11-05,Completed,Franklin,3260.92,37.14,36.8,1222.83,1244.52,0,0,28,4.7
911751,,294,1,4,2025-11-05,2025-11-05,Completed,Spring Hill,90.26,1.49,1.4,8.54,7.73,0,0,32,4.9
910612,,259,1,5,2025-11-05,2025-11-05,Completed,Nashville,124.72,2.11,2.17,13.57,12.22,0,0,43,4.2
914655,,368,1,2,2025-11-05,2025-11-05,Completed,Franklin,54.45,1.01,0.99,6.03,6.05,0,0,40,5.0
903092,,77,1,4,2025-11-05,2025-11-05,Completed,Spring Hill,64.72,1.02,1.03,6.67,7.34,0,0,10,4.1
910782,,266,1,3,2025-11-05,2025-11-05,Completed,Brentwood,58.14,0.94,0.93,6.81,7.01,0,0,26,5.0
908964,,215,1,3,2025-11-05,2025-11-05,Completed,Nolensville,116.78,1.85,2.37,13.18,13.27,0,0,29,4.6
907035,,177,1,4,2025-11-05,2025-11-05,Completed,Brentwood,60.17,0.98,0.79,6.86,7.3,0,0,29,4.6
903391,,86,1,3,2025-11-03,2025-11-05,Completed,Brentwood,65.2,1.01,1.08,5.86,5.79,0,1,27,4.8
917588,51283,313,6,1,2025-11-05,2025-11-05,Completed,Nolensville,5915.49,63.12,60.97,1939.48,1978.94,0,0,10,4.6
904071,,104,1,2,2025-11-05,2025-11-05,Completed,Franklin,62.5,1.05,1.11,6.11,5.43,0,0,12,4.2
901332,,34,1,4,2025-11-05,2025-11-05,Completed,Spring Hill,67.38,1.01,0.86,6.36,6.2,0,0,24,5.0
907271,,181,1,5,2025-11-05,2025-11-05,Completed,Nashville,56.56,1.04,1.01,6.12,6.37,0,0,33,4.3
909821,,236,1,1,2025-11-05,2025-11-05,Completed,Nolensville,121.2,1.98,1.86,13.74,14.69,0,0,20,5.0
900654,,16,1,5,2025-11-05,2025-11-05,Completed,Brentwood,56.31,0.96,0.93,6.19,5.63,0,0,47,4.8
915456,,387,1,3,2025-11-05,2025-11-05,Completed,Brentwood,69.7,0.98,1.24,6.01,6.32,1,0,25,4.6
901760,,42,1,1,2025-11-05,2025-11-05,Completed,Nolensville,76.26,1.29,1.1,9.36,9.01,0,0,16,4.8
915662,,391,1,4,2025-11-05,2025-11-05,Completed,Franklin,70.38,0.93,0.75,6.45,6.35,0,0,45,4.7
906207,,157,1,2,2025-11-05,2025-11-05,Completed,Franklin,54.58,1.01,1.01,6.05,6.63,0,0,38,4.2
917054,50238,60,6,2,2025-11-05,2025-11-05,Completed,Franklin,3351.87,27.88,25.07,1099.22,1172.24,0,0,25,4.8
904252,,109,1,1,2025-11-05,2025-11-05,Completed,Nolensville,57.08,1.05,0.99,6.6,6.54,0,0,16,4.8
905184,,133,1,3,2025-11-06,2025-11-06,Completed,Brentwood,55.14,0.98,1.2,6.6,5.65,0,0,23,4.6
913889,,351,1,1,2025-11-06,2025-11-06,Completed,Nolensville,58.61,0.98,0.97,5.78,5.08,0,0,17,4.6
916943,50038,14,7,5,2025-11-06,2025-11-06,Completed,Franklin,7687.82,64.01,71.3,2797.7,2692.91,0,0,29,4.3
914605,,367,1,4,2025-11-06,2025-11-06,Completed,Spring Hill,51.37,1.0,0.76,5.88,5.52,0,0,34,5.0
911804,,295,1,5,2025-11-06,2025-11-06,Completed,Spring Hill,69.97,1.01,0.89,6.62,5.89,1,0,35,4.6
912390,,313,1,2,2025-11-06,2025-11-06,Completed,Nolensville,110.84,2.18,2.18,14.03,12.53,0,0,33,4.4
904770,,121,1,4,2025-11-06,2025-11-06,Completed,Brentwood,71.42,0.96,0.8,6.04,6.06,0,0,44,4.8
905058,,126,1,3,2025-11-05,2025-11-06,Completed,Brentwood,77.93,1.27,1.57,8.48,8.83,0,1,8,4.7
901229,,31,1,5,2025-11-06,2025-11-06,Completed,Nashville,117.14,2.2,2.38,12.47,11.22,0,0,8,4.6
904720,,120,1,1,2025-11-06,2025-11-06,Completed,Nolensville,76.35,1.29,1.25,8.01,7.56,0,0,27,4.3
900172,,4,1,4,2025-11-06,2025-11-06,Completed,Spring Hill,76.47,1.28,0.99,8.98,9.72,0,0,29,4.6
900082,,2,1,5,2025-11-05,2025-11-06,Completed,Brentwood,57.47,1.04,1.11,6.21,5.94,0,1,9,4.5
905877,,148,1,3,2025-11-06,2025-11-06,Completed,Brentwood,60.88,1.04,1.32,6.47,5.89,0,0,28,4.7
914503,,365,1,1,2025-11-06,2025-11-06,Completed,Nolensville,57.06,0.97,0.9,6.52,6.78,0,0,32,5.0
908449,,204,1,5,2025-11-06,2025-11-06,Completed,Franklin,59.97,0.98,1.21,6.6,6.25,0,0,46,4.2
900993,,27,1,1,2025-11-06,2025-11-06,Completed,Nolensville,77.76,1.33,1.36,9.52,9.83,0,0,32,4.4
917397,50910,219,3,2,2025-11-06,2025-11-06,Completed,Franklin,753.4,9.14,7.37,230.43,246.15,0,0,28,5.0
912076,,304,1,3,2025-11-06,2025-11-06,Completed,Franklin,93.83,1.37,1.66,8.41,7.8,0,0,39,4.8
900417,,11,1,1,2025-11-06,2025-11-06,Completed,Nolensville,55.93,0.99,0.88,6.25,6.71,0,0,26,5.0
902353,,55,1,1,2025-11-06,2025-11-06,Completed,Nolensville,95.37,1.4,1.38,9.34,10.36,0,0,33,4.9
910168,,248,1,1,2025-11-06,2025-11-06,Completed,Nolensville,125.98,2.3,2.21,11.77,11.49,0,0,41,4.7
910521,,255,1,4,2025-11-06,2025-11-06,Completed,Spring Hill,58.75,0.98,0.68,6.28,6.29,0,0,23,4.5
911428,,286,1,4,2025-11-06,2025-11-06,Completed,Spring Hill,61.01,1.03,0.93,6.24,5.98,0,0,42,4.7
904618,,118,1,3,2025-11-06,2025-11-06,Completed,Brentwood,56.56,1.04,1.36,6.51,5.65,0,0,20,4.4
916031,,399,1,1,2025-11-06,2025-11-06,Completed,Nashville,59.74,1.14,0.97,6.02,4.8,0,0,46,5.0
917768,51627,397,4,1,2025-11-06,2025-11-06,Completed,Franklin,346.76,4.04,3.53,87.1,91.67,0,0,54,4.8
916996,50128,33,4,2,2025-11-06,2025-11-06,Completed,Franklin,287.49,3.29,3.13,59.56,62.93,0,0,34,4.4
917488,51098,262,6,4,2025-11-06,2025-11-06,Completed,Spring Hill,2996.91,29.12,24.82,1021.17,1120.38,0,0,34,4.5
906594,,167,1,2,2025-11-06,2025-11-06,Completed,Spring Hill,56.4,1.02,0.84,6.87,6.53,0,0,41,4.7
909288,,226,1,1,2025-11-06,2025-11-06,Completed,Nolensville,81.05,1.31,1.21,8.61,9.01,0,0,12,5.0
912506,,316,1,4,2025-11-06,2025-11-06,Completed,Spring Hill,120.49,1.98,1.67,14.57,14.31,0,0,35,4.5
911908,,299,1,3,2025-11-06,2025-11-06,Completed,Brentwood,56.17,0.98,1.21,6.63,8.14,1,0,43,4.5
911158,,279,1,2,2025-11-06,2025-11-06,Completed,Franklin,58.91,1.0,0.9,6.33,6.54,0,0,32,4.4
912456,,314,1,2,2025-11-06,2025-11-06,Completed,Franklin,69.69,1.0,0.82,6.51,6.06,0,0,13,4.9
904461,,114,1,5,2025-11-06,2025-11-06,Completed,Nashville,69.62,1.0,1.03,6.51,6.14,0,0,13,4.5
901605,,39,1,1,2025-11-07,2025-11-07,Completed,Nolensville,56.27,1.02,1.07,6.66,7.27,0,0,25,4.7
914384,,362,1,3,2025-11-07,2025-11-07,Completed,Brentwood,55.65,1.06,1.24,6.39,6.3,0,0,20,4.6
917265,50638,155,4,3,2025-11-07,2025-11-07,Completed,Brentwood,340.45,3.99,4.85,85.97,88.83,0,0,10,4.4
913244,,336,1,3,2025-11-07,2025-11-07,Completed,Nolensville,80.44,1.39,1.55,8.07,7.76,0,0,51,4.6
914201,,357,1,2,2025-11-07,2025-11-07,Completed,Franklin,74.6,1.39,1.2,7.96,8.38,0,0,31,4.8
910404,,252,1,5,2025-11-07,2025-11-07,Completed,Nashville,58.01,1.03,1.02,6.4,6.0,0,0,18,4.7
901552,,38,1,1,2025-11-07,2025-11-07,Completed,Nolensville,57.29,1.0,0.94,6.69,7.25,0,0,42,4.9
903562,,92,1,2,2025-11-07,2025-11-07,Completed,Franklin,77.88,1.38,1.26,8.36,7.98,0,0,34,4.6
914769,,372,1,5,2025-11-07,2025-11-07,Completed,Brentwood,121.96,2.24,2.44,12.81,13.45,0,0,36,4.4
910338,,251,1,5,2025-11-07,2025-11-07,Completed,Nashville,59.13,1.04,1.17,5.85,5.69,0,0,21,4.7
908108,,197,1,1,2025-11-06,2025-11-07,Completed,Nolensville,81.16,1.43,1.29,8.75,8.64,0,1,19,4.0
912142,,306,1,5,2025-11-07,2025-11-07,Completed,Nashville,58.52,1.03,1.19,6.57,6.57,0,0,14,4.7
903732,,97,1,3,2025-11-07,2025-11-07,Completed,Brentwood,78.03,1.19,1.31,9.03,9.21,0,0,33,3.9
909133,,221,1,5,2025-11-07,2025-11-07,Completed,Nashville,110.07,2.14,2.01,12.36,12.95,1,0,29,4.2
910885,,268,1,5,2025-11-07,2025-11-07,Completed,Nashville,60.13,1.01,0.92,6.37,6.58,0,0,28,4.5
904808,,122,1,5,2025-11-07,2025-11-07,Completed,Nashville,96.92,1.42,1.62,8.92,10.89,0,0,36,4.5
901124,,29,1,4,2025-11-07,2025-11-07,Completed,Franklin,86.98,1.41,1.19,8.66,9.86,0,0,36,4.9
909887,,238,1,2,2025-11-07,2025-11-07,Completed,Nashville,60.21,1.01,0.98,6.29,6.57,0,0,47,5.0
902635,,64,1,3,2025-11-07,2025-11-07,Completed,Brentwood,79.52,1.46,1.45,8.73,7.86,0,0,14,4.6
902115,,51,1,3,2025-11-07,2025-11-07,Completed,Brentwood,62.11,0.97,1.22,6.92,6.86,0,0,8,4.1
915728,,393,1,3,2025-11-07,2025-11-07,Completed,Brentwood,79.69,1.38,1.78,8.77,8.16,0,0,32,4.5
903325,,85,1,5,2025-11-07,2025-11-07,Completed,Brentwood,75.79,1.29,1.25,9.04,8.9,0,0,33,5.0
907204,,180,1,2,2025-11-07,2025-11-07,Completed,Franklin,75.17,1.43,1.4,8.29,8.54,0,0,8,4.4
914823,,373,1,1,2025-11-07,2025-11-07,Completed,Nolensville,55.15,0.97,0.92,5.99,6.68,0,0,18,4.1
908795,,211,1,5,2025-11-07,2025-11-07,Completed,Nashville,66.73,0.94,0.87,6.18,6.17,0,0,23,5.0
901279,,32,1,2,2025-11-07,2025-11-07,Completed,Franklin,62.51,0.95,1.02,6.05,6.17,0,0,25,4.7
903234,,83,1,5,2025-11-07,2025-11-07,Completed,Franklin,57.8,1.1,1.13,6.04,5.59,0,0,47,4.5
901398,,35,1,1,2025-11-07,2025-11-07,Completed,Brentwood,57.94,1.0,0.85,6.47,6.75,0,0,27,4.8
916583,,413,1,4,2025-11-07,2025-11-07,Completed,Brentwood,80.93,1.37,1.4,9.84,10.4,0,0,43,4.7
900312,,9,1,1,2025-11-07,2025-11-07,Completed,Franklin,52.61,1.04,0.95,6.78,6.84,0,0,25,4.2
902872,,70,1,2,2025-11-07,2025-11-07,Completed,Franklin,67.53,0.95,0.91,6.54,5.65,0,0,25,4.7
907769,,191,1,3,2025-11-05,2025-11-07,Completed,Brentwood,122.94,2.06,2.64,14.19,16.59,0,1,13,4.3
915069,,378,1,3,2025-11-07,2025-11-07,Completed,Brentwood,122.99,2.2,2.55,12.32,11.98,0,0,27,4.3
908329,,201,1,2,2025-11-07,2025-11-07,Completed,Spring Hill,56.05,0.98,1.04,6.55,7.53,0,0,20,4.7
917563,51236,301,5,2,2025-11-07,2025-11-07,Completed,Franklin,467.4,6.48,7.11,42.28,42.04,0,0,17,4.1
913786,,349,1,1,2025-11-07,2025-11-07,Completed,Nolensville,117.49,2.11,2.14,13.7,13.59,0,0,22,4.3
907438,,184,1,3,2025-11-07,2025-11-07,Completed,Brentwood,88.6,1.48,1.59,8.23,7.42,0,0,41,4.5
