date,city,high_temp_f,precip_inches,rain_flag,severe_weather_flag
2025-08-13,Nashville,88.6,0.0,0,0
2025-08-14,Nolensville,83.3,0.0,0,0
2025-08-14,Franklin,84.3,0.0,0,0
2025-08-14,Brentwood,80.0,0.0,0,0
2025-08-14,Spring Hill,97.7,0.0,0,0
2025-08-14,Nashville,91.2,0.0,0,0
2025-08-15,Nolensville,99.7,0.0,0,0
2025-08-15,Franklin,85.1,0.0,0,0
2025-08-15,Brentwood,91.6,0.0,0,0
2025-08-15,Spring Hill,88.7,0.0,0,0
2025-08-15,Nashville,82.7,0.0,0,0
2025-08-16,Nolensville,85.0,0.0,0,0
2025-08-16,Franklin,91.2,0.0,0,0
2025-08-16,Brentwood,80.0,0.0,0,0
2025-08-16,Spring Hill,94.1,0.0,0,0
2025-08-16,Nashville,88.2,0.0,0,0
2025-08-17,Nolensville,93.1,0.42,1,0
2025-08-17,Franklin,76.4,0.3,1,0
2025-08-17,Brentwood,94.3,0.0,0,0
2025-08-17,Spring Hill,88.1,0.0,0,0
2025-08-17,Nashville,87.1,0.0,0,0
2025-08-18,Nolensville,88.1,0.0,0,0
2025-08-18,Franklin,75.0,0.0,0,0
2025-08-18,Brentwood,95.0,0.0,0,0
2025-08-18,Spring Hill,71.9,0.9,1,1
2025-08-18,Nashville,74.0,0.53,1,0
2025-08-19,Nolensville,94.9,0.76,1,0
2025-08-19,Franklin,91.6,0.63,1,0
2025-08-19,Brentwood,76.5,0.26,1,0
2025-08-19,Spring Hill,89.3,0.77,1,0
2025-08-19,Nashville,88.7,0.0,0,0
2025-08-20,Nolensville,85.7,0.0,0,0
2025-08-20,Franklin,63.1,0.0,0,0
2025-08-20,Brentwood,91.0,1.27,1,1
2025-08-20,Spring Hill,83.6,0.0,0,0
2025-08-20,Nashville,86.3,0.0,0,0
2025-08-21,Nolensville,95.4,0.0,0,0
2025-08-21,Franklin,86.6,0.0,0,0
2025-08-21,Brentwood,104.8,0.0,0,0
2025-08-21,Spring Hill,87.8,0.0,0,0
2025-08-21,Nashville,96.2,0.0,0,0
2025-08-22,Nolensville,85.1,0.0,0,0
2025-08-22,Franklin,78.7,0.0,0,0
2025-08-22,Brentwood,86.6,0.0,0,0
2025-08-22,Spring Hill,90.8,0.0,0,0
2025-08-22,Nashville,81.9,0.0,0,0
2025-08-23,Nolensville,94.9,0.0,0,0
2025-08-23,Franklin,83.9,0.0,0,0
2025-08-23,Brentwood,80.0,0.0,0,0
2025-08-23,Spring Hill,102.9,0.0,0,0
2025-08-23,Nashville,81.6,0.0,0,0
2025-08-24,Nolensville,83.7,0.0,0,0
2025-08-24,Franklin,91.9,0.0,0,0
2025-08-24,Brentwood,84.8,0.0,0,0
2025-08-24,Spring Hill,80.3,0.0,0,0
2025-08-24,Nashville,83.1,0.0,0,0
2025-08-25,Nolensville,100.2,0.0,0,0
2025-08-25,Franklin,91.0,0.0,0,0
2025-08-25,Brentwood,92.4,0.38,1,0
2025-08-25,Spring Hill,90.1,0.2,1,0
2025-08-25,Nashville,88.0,0.02,1,0
2025-08-26,Nolensville,93.8,0.0,0,0
2025-08-26,Franklin,84.3,0.0,0,0
2025-08-26,Brentwood,79.2,0.0,0,0
2025-08-26,Spring Hill,88.4,0.25,1,0
2025-08-26,Nashville,93.5,0.29,1,0
2025-08-27,Nolensville,82.9,0.0,0,0
2025-08-27,Franklin,86.9,0.0,0,0
2025-08-27,Brentwood,97.1,0.0,0,0
2025-08-27,Spring Hill,93.7,0.0,0,0
2025-08-27,Nashville,91.0,0.0,0,0
2025-08-28,Nolensville,94.1,0.0,0,0
2025-08-28,Franklin,91.5,0.0,0,0
2025-08-28,Brentwood,81.1,0.0,0,0
2025-08-28,Spring Hill,92.5,0.0,0,0
2025-08-28,Nashville,95.0,0.0,0,0
2025-08-29,Nolensville,95.4,0.0,0,0
2025-08-29,Franklin,79.7,0.18,1,0
2025-08-29,Brentwood,82.7,0.0,0,0
2025-08-29,Spring Hill,85.0,0.0,0,0
2025-08-29,Nashville,90.2,0.0,0,0
2025-08-30,Nolensville,88.2,0.0,0,0
2025-08-30,Franklin,88.2,0.0,0,0
2025-08-30,Brentwood,78.0,0.18,1,0
2025-08-30,Spring Hill,96.0,0.0,0,0
2025-08-30,Nashville,94.9,0.0,0,0
2025-08-31,Nolensville,86.6,0.0,0,0
2025-08-31,Franklin,92.5,0.0,0,0
2025-08-31,Brentwood,89.6,0.64,1,0
2025-08-31,Spring Hill,92.8,0.0,0,0
2025-08-31,Nashville,101.0,0.0,0,0
2025-09-01,Nolensville,81.2,0.0,0,0
2025-09-01,Franklin,85.0,0.44,1,0
2025-09-01,Brentwood,81.4,0.0,0,0
2025-09-01,Spring Hill,79.9,0.0,0,0
2025-09-01,Nashville,93.0,0.0,0,0
2025-09-02,Nolensville,81.4,0.0,0,0
2025-09-02,Franklin,86.0,0.0,0,0
2025-09-02,Brentwood,92.4,0.5,1,0
2025-09-02,Spring Hill,84.7,0.0,0,0
2025-09-02,Nashville,81.4,0.0,0,0
2025-09-03,Nolensville,84.2,0.23,1,0
2025-09-03,Franklin,100.0,0.0,0,0
2025-09-03,Brentwood,72.2,0.0,0,0
2025-09-03,Spring Hill,80.3,0.0,0,0
2025-09-03,Nashville,85.1,0.48,1,0
2025-09-04,Nolensville,79.3,0.0,0,0
2025-09-04,Franklin,69.9,0.08,1,0
2025-09-04,Brentwood,82.7,0.0,0,0
2025-09-04,Spring Hill,68.1,0.53,1,0
2025-09-04,Nashville,89.6,0.0,0,0
2025-09-05,Nolensville,86.9,0.72,1,0
2025-09-05,Franklin,65.1,0.0,0,0
2025-09-05,Brentwood,68.3,0.0,0,0
2025-09-05,Spring Hill,79.6,0.1,1,0
2025-09-05,Nashville,70.9,0.0,0,0
2025-09-06,Nolensville,78.1,0.0,0,0
2025-09-06,Franklin,92.2,1.26,1,1
2025-09-06,Brentwood,80.4,0.0,0,0
2025-09-06,Spring Hill,91.7,0.0,0,0
2025-09-06,Nashville,82.2,0.0,0,0
2025-09-07,Nolensville,80.6,0.0,0,0
2025-09-07,Franklin,81.0,0.16,1,0
2025-09-07,Brentwood,71.2,0.98,1,1
2025-09-07,Spring Hill,85.9,0.5,1,0
2025-09-07,Nashville,77.6,0.0,0,0
2025-09-08,Nolensville,77.5,0.0,0,0
2025-09-08,Franklin,87.5,0.22,1,0
2025-09-08,Brentwood,70.7,1.05,1,0
2025-09-08,Spring Hill,82.6,0.0,0,0
2025-09-08,Nashville,87.0,0.0,0,0
2025-09-09,Nolensville,60.1,0.0,0,0
2025-09-09,Franklin,74.0,0.0,0,0
2025-09-09,Brentwood,79.7,0.0,0,0
2025-09-09,Spring Hill,69.5,0.0,0,0
2025-09-09,Nashville,86.3,0.11,1,0
2025-09-10,Nolensville,88.2,0.0,0,0
2025-09-10,Franklin,88.5,0.0,0,0
2025-09-10,Brentwood,80.3,0.0,0,0
2025-09-10,Spring Hill,80.0,0.0,0,0
2025-09-10,Nashville,71.6,0.0,0,0
2025-09-11,Nolensville,81.6,0.0,0,0
2025-09-11,Franklin,87.0,0.0,0,0
2025-09-11,Brentwood,83.4,0.0,0,0
2025-09-11,Spring Hill,91.1,0.0,0,0
2025-09-11,Nashville,78.9,0.0,0,0
2025-09-12,Nolensville,78.9,0.0,0,0
2025-09-12,Franklin,75.3,0.0,0,0
2025-09-12,Brentwood,95.9,0.0,0,0
2025-09-12,Spring Hill,71.6,0.0,0,0
2025-09-12,Nashville,86.4,0.63,1,0
2025-09-13,Nolensville,86.8,0.0,0,0
2025-09-13,Franklin,75.9,0.27,1,0
2025-09-13,Brentwood,85.3,0.17,1,0
2025-09-13,Spring Hill,79.4,0.0,0,0
2025-09-13,Nashville,77.4,0.0,0,0
2025-09-14,Nolensville,82.1,0.0,0,0
2025-09-14,Franklin,81.6,0.0,0,0
2025-09-14,Brentwood,92.5,0.53,1,0
2025-09-14,Spring Hill,72.9,0.0,0,0
2025-09-14,Nashville,73.4,0.59,1,0
2025-09-15,Nolensville,81.6,1.37,1,0
2025-09-15,Franklin,70.9,0.0,0,0
2025-09-15,Brentwood,65.6,0.0,0,0
2025-09-15,Spring Hill,73.3,0.0,0,0
2025-09-15,Nashville,71.4,0.0,0,0
2025-09-16,Nolensville,86.0,0.0,0,0
2025-09-16,Franklin,76.2,0.0,0,0
2025-09-16,Brentwood,72.0,0.17,1,0
2025-09-16,Spring Hill,88.1,0.0,0,0
2025-09-16,Nashville,75.1,0.0,0,0
2025-09-17,Nolensville,80.7,0.0,0,0
2025-09-17,Franklin,76.0,0.0,0,0
2025-09-17,Brentwood,93.2,0.0,0,0
2025-09-17,Spring Hill,82.2,0.0,0,0
2025-09-17,Nashville,98.1,0.0,0,0
2025-09-18,Nolensville,76.0,0.0,0,0
2025-09-18,Franklin,79.5,0.14,1,0
2025-09-18,Brentwood,91.2,0.08,1,0
2025-09-18,Spring Hill,77.9,0.0,0,0
2025-09-18,Nashville,88.0,0.0,0,0
2025-09-19,Nolensville,79.1,0.04,1,0
2025-09-19,Franklin,84.4,0.0,0,0
2025-09-19,Brentwood,83.9,0.0,0,0
2025-09-19,Spring Hill,80.0,0.0,0,0
2025-09-19,Nashville,87.2,0.0,0,0
2025-09-20,Nolensville,86.2,0.0,0,0
2025-09-20,Franklin,73.6,0.0,0,0
2025-09-20,Brentwood,80.0,0.0,0,0
2025-09-20,Spring Hill,92.7,0.0,0,0
2025-09-20,Nashville,94.7,0.67,1,0
2025-09-21,Nolensville,77.4,0.0,0,0
2025-09-21,Franklin,66.6,0.15,1,0
2025-09-21,Brentwood,72.7,0.0,0,0
2025-09-21,Spring Hill,93.3,0.0,0,0
2025-09-21,Nashville,69.4,0.09,1,0
2025-09-22,Nolensville,83.0,0.0,0,0
2025-09-22,Franklin,81.5,0.0,0,0
2025-09-22,Brentwood,92.3,0.0,0,0
2025-09-22,Spring Hill,85.7,0.28,1,0
2025-09-22,Nashville,90.3,0.0,0,0
2025-09-23,Nolensville,78.8,0.0,0,0
2025-09-23,Franklin,93.0,0.0,0,0
2025-09-23,Brentwood,75.6,0.0,0,0
2025-09-23,Spring Hill,62.7,0.0,0,0
2025-09-23,Nashville,81.3,0.0,0,0
2025-09-24,Nolensville,67.4,0.7,1,0
2025-09-24,Franklin,82.6,0.0,0,0
2025-09-24,Brentwood,93.0,0.0,0,0
2025-09-24,Spring Hill,79.8,0.0,0,0
2025-09-24,Nashville,71.7,0.0,0,0
2025-09-25,Nolensville,84.7,0.0,0,0
2025-09-25,Franklin,77.8,0.0,0,0
2025-09-25,Brentwood,86.9,0.0,0,0
2025-09-25,Spring Hill,75.8,0.0,0,0
2025-09-25,Nashville,91.4,0.0,0,0
2025-09-26,Nolensville,82.0,0.0,0,0
2025-09-26,Franklin,80.6,0.0,0,0
2025-09-26,Brentwood,90.9,0.0,0,0
2025-09-26,Spring Hill,88.2,0.0,0,0
2025-09-26,Nashville,76.6,0.0,0,0
2025-09-27,Nolensville,88.0,0.0,0,0
2025-09-27,Franklin,86.3,0.0,0,0
2025-09-27,Brentwood,80.9,0.0,0,0
2025-09-27,Spring Hill,87.3,0.0,0,0
2025-09-27,Nashville,91.4,0.0,0,0
2025-09-28,Nolensville,81.1,0.31,1,0
2025-09-28,Franklin,80.8,0.0,0,0
2025-09-28,Brentwood,76.4,0.3,1,0
2025-09-28,Spring Hill,80.3,0.0,0,0
2025-09-28,Nashville,79.9,0.0,0,0
2025-09-29,Nolensville,79.8,0.0,0,0
2025-09-29,Franklin,73.7,0.76,1,0
2025-09-29,Brentwood,77.6,1.01,1,1
2025-09-29,Spring Hill,77.5,0.37,1,0
2025-09-29,Nashville,86.0,0.0,0,0
2025-09-30,Nolensville,77.0,0.65,1,0
2025-09-30,Franklin,81.1,0.0,0,0
2025-09-30,Brentwood,74.1,0.0,0,0
2025-09-30,Spring Hill,84.3,0.0,0,0
2025-09-30,Nashville,76.5,0.07,1,0
2025-10-01,Nolensville,77.9,0.24,1,0
2025-10-01,Franklin,55.8,0.0,0,0
2025-10-01,Brentwood,91.7,0.0,0,0
2025-10-01,Spring Hill,69.2,0.0,0,0
2025-10-01,Nashville,81.5,0.0,0,0
2025-10-02,Nolensville,54.9,0.0,0,0
2025-10-02,Franklin,88.0,0.0,0,0
2025-10-02,Brentwood,61.9,0.06,1,0
2025-10-02,Spring Hill,63.3,0.0,0,0
2025-10-02,Nashville,64.0,0.0,0,0
2025-10-03,Nolensville,80.4,0.0,0,0
2025-10-03,Franklin,66.1,0.0,0,0
2025-10-03,Brentwood,56.9,0.0,0,0
2025-10-03,Spring Hill,70.8,0.0,0,0
2025-10-03,Nashville,66.1,0.0,0,0
2025-10-04,Nolensville,65.0,0.0,0,0
2025-10-04,Franklin,62.4,0.0,0,0
2025-10-04,Brentwood,84.7,0.0,0,0
2025-10-04,Spring Hill,67.6,0.0,0,0
2025-10-04,Nashville,59.9,0.0,0,0
2025-10-05,Nolensville,78.6,0.39,1,0
2025-10-05,Franklin,82.3,0.0,0,0
2025-10-05,Brentwood,69.6,0.0,0,0
2025-10-05,Spring Hill,63.6,0.0,0,0
2025-10-05,Nashville,60.4,0.0,0,0
2025-10-06,Nolensville,70.7,0.0,0,0
2025-10-06,Franklin,72.0,0.0,0,0
2025-10-06,Brentwood,69.1,0.0,0,0
2025-10-06,Spring Hill,77.1,0.94,1,0
2025-10-06,Nashville,57.5,0.0,0,0
2025-10-07,Nolensville,57.2,0.0,0,0
2025-10-07,Franklin,60.5,0.0,0,0
2025-10-07,Brentwood,70.2,0.0,0,0
2025-10-07,Spring Hill,64.1,0.0,0,0
2025-10-07,Nashville,64.4,0.0,0,0
2025-10-08,Nolensville,78.3,0.0,0,0
2025-10-08,Franklin,68.4,0.3,1,0
2025-10-08,Brentwood,64.3,0.0,0,0
2025-10-08,Spring Hill,65.9,0.25,1,0
2025-10-08,Nashville,75.1,0.12,1,0
2025-10-09,Nolensville,82.9,0.31,1,0
2025-10-09,Franklin,67.6,0.0,0,0
2025-10-09,Brentwood,63.0,1.05,1,1
2025-10-09,Spring Hill,66.8,0.0,0,0
2025-10-09,Nashville,65.4,0.0,0,0
2025-10-10,Nolensville,57.6,0.0,0,0
2025-10-10,Franklin,72.3,0.0,0,0
2025-10-10,Brentwood,67.3,0.56,1,0
2025-10-10,Spring Hill,73.6,0.0,0,0
2025-10-10,Nashville,80.4,0.0,0,0
2025-10-11,Nolensville,66.2,0.28,1,0
2025-10-11,Franklin,72.7,0.0,0,0
2025-10-11,Brentwood,83.4,0.0,0,0
2025-10-11,Spring Hill,78.2,0.09,1,0
2025-10-11,Nashville,77.6,0.0,0,0
2025-10-12,Nolensville,70.2,0.0,0,0
2025-10-12,Franklin,68.7,0.0,0,0
2025-10-12,Brentwood,67.0,0.0,0,0
2025-10-12,Spring Hill,62.1,0.0,0,0
2025-10-12,Nashville,82.3,0.0,0,0
2025-10-13,Nolensville,63.0,0.0,0,0
2025-10-13,Franklin,58.8,0.0,0,0
2025-10-13,Brentwood,79.5,1.25,1,1
2025-10-13,Spring Hill,74.5,0.0,0,0
2025-10-13,Nashville,71.4,0.0,0,0
2025-10-14,Nolensville,80.4,0.0,0,0
2025-10-14,Franklin,62.1,0.0,0,0
2025-10-14,Brentwood,58.5,0.0,0,0
2025-10-14,Spring Hill,68.2,0.36,1,0
2025-10-14,Nashville,80.8,0.0,0,0
2025-10-15,Nolensville,71.4,0.0,0,0
2025-10-15,Franklin,77.7,0.0,0,0
2025-10-15,Brentwood,79.9,0.35,1,0
2025-10-15,Spring Hill,69.4,0.0,0,0
2025-10-15,Nashville,82.1,0.0,0,0
2025-10-16,Nolensville,69.9,0.0,0,0
2025-10-16,Franklin,80.2,0.0,0,0
2025-10-16,Brentwood,72.2,0.0,0,0
2025-10-16,Spring Hill,72.3,0.14,1,0
2025-10-16,Nashville,71.9,0.0,0,0
2025-10-17,Nolensville,76.3,0.68,1,0
2025-10-17,Franklin,75.3,0.0,0,0
2025-10-17,Brentwood,61.3,0.0,0,0
2025-10-17,Spring Hill,71.0,0.95,1,0
2025-10-17,Nashville,71.1,0.0,0,0
2025-10-18,Nolensville,57.8,0.0,0,0
2025-10-18,Franklin,69.7,0.17,1,0
2025-10-18,Brentwood,68.5,0.0,0,0
2025-10-18,Spring Hill,67.6,0.0,0,0
2025-10-18,Nashville,74.6,0.0,0,0
2025-10-19,Nolensville,69.5,0.0,0,0
2025-10-19,Franklin,64.6,0.0,0,0
2025-10-19,Brentwood,77.1,0.0,0,0
2025-10-19,Spring Hill,62.3,0.0,0,0
2025-10-19,Nashville,70.8,0.0,0,0
2025-10-20,Nolensville,69.7,0.0,0,0
2025-10-20,Franklin,73.2,0.0,0,0
2025-10-20,Brentwood,78.8,0.0,0,0
2025-10-20,Spring Hill,89.6,0.0,0,0
2025-10-20,Nashville,71.1,0.0,0,0
2025-10-21,Nolensville,66.1,0.15,1,0
2025-10-21,Franklin,65.4,0.0,0,0
2025-10-21,Brentwood,72.9,0.0,0,0
2025-10-21,Spring Hill,56.5,0.0,0,0
2025-10-21,Nashville,62.0,0.0,0,0
2025-10-22,Nolensville,72.9,0.0,0,0
2025-10-22,Franklin,77.5,0.0,0,0
2025-10-22,Brentwood,77.5,0.36,1,0
2025-10-22,Spring Hill,76.4,0.0,0,0
2025-10-22,Nashville,78.9,0.22,1,0
2025-10-23,Nolensville,78.1,0.0,0,0
2025-10-23,Franklin,59.8,0.07,1,0
2025-10-23,Brentwood,68.4,0.0,0,0
2025-10-23,Spring Hill,59.1,0.54,1,0
2025-10-23,Nashville,67.0,0.0,0,0
2025-10-24,Nolensville,69.8,0.0,0,0
2025-10-24,Franklin,50.2,0.0,0,0
2025-10-24,Brentwood,70.0,0.0,0,0
2025-10-24,Spring Hill,68.2,0.0,0,0
2025-10-24,Nashville,65.4,0.52,1,0
2025-10-25,Nolensville,66.8,0.0,0,0
2025-10-25,Franklin,69.9,0.0,0,0
2025-10-25,Brentwood,73.2,0.0,0,0
2025-10-25,Spring Hill,78.8,0.0,0,0
2025-10-25,Nashville,78.2,0.0,0,0
2025-10-26,Nolensville,67.4,0.0,0,0
2025-10-26,Franklin,65.1,0.0,0,0
2025-10-26,Brentwood,80.4,0.0,0,0
2025-10-26,Spring Hill,66.8,0.5,1,0
2025-10-26,Nashville,58.8,0.0,0,0
2025-10-27,Nolensville,56.4,0.0,0,0
2025-10-27,Franklin,71.1,0.0,0,0
2025-10-27,Brentwood,69.0,0.0,0,0
2025-10-27,Spring Hill,75.9,0.15,1,0
2025-10-27,Nashville,72.7,0.0,0,0
2025-10-28,Nolensville,75.5,0.0,0,0
2025-10-28,Franklin,65.7,0.0,0,0
2025-10-28,Brentwood,68.4,0.0,0,0
2025-10-28,Spring Hill,62.9,0.0,0,0
2025-10-28,Nashville,76.2,0.0,0,0
2025-10-29,Nolensville,74.5,0.0,0,0
2025-10-29,Franklin,75.0,0.0,0,0
2025-10-29,Brentwood,69.0,0.0,0,0
2025-10-29,Spring Hill,74.4,0.0,0,0
2025-10-29,Nashville,52.5,0.0,0,0
2025-10-30,Nolensville,69.6,0.0,0,0
2025-10-30,Franklin,81.8,0.32,1,0
2025-10-30,Brentwood,77.7,0.0,0,0
2025-10-30,Spring Hill,69.0,0.0,0,0
2025-10-30,Nashville,79.9,0.0,0,0
2025-10-31,Nolensville,65.0,0.0,0,0
2025-10-31,Franklin,73.6,0.0,0,0
2025-10-31,Brentwood,66.3,0.0,0,0
2025-10-31,Spring Hill,72.4,0.0,0,0
2025-10-31,Nashville,66.8,0.0,0,0
2025-11-01,Nolensville,58.5,0.0,0,0
2025-11-01,Franklin,55.7,0.0,0,0
2025-11-01,Brentwood,63.2,0.0,0,0
2025-11-01,Spring Hill,61.9,0.16,1,0
2025-11-01,Nashville,53.8,0.0,0,0
2025-11-02,Nolensville,52.5,0.0,0,0
2025-11-02,Franklin,51.2,0.6,1,0
2025-11-02,Brentwood,52.1,0.0,0,0
2025-11-02,Spring Hill,61.0,0.0,0,0
2025-11-02,Nashville,55.2,0.73,1,0
2025-11-03,Nolensville,71.8,0.0,0,0
2025-11-03,Franklin,39.1,0.14,1,0
2025-11-03,Brentwood,55.1,0.27,1,0
2025-11-03,Spring Hill,56.8,0.0,0,0
2025-11-03,Nashville,49.7,0.0,0,0
2025-11-04,Nolensville,71.9,0.0,0,0
2025-11-04,Franklin,57.0,0.0,0,0
2025-11-04,Brentwood,61.8,0.0,0,0
2025-11-04,Spring Hill,62.1,0.0,0,0
2025-11-04,Nashville,48.3,0.0,0,0
2025-11-05,Nolensville,56.1,0.0,0,0
2025-11-05,Franklin,63.7,0.0,0,0
2025-11-05,Brentwood,68.5,0.23,1,0
2025-11-05,Spring Hill,49.4,0.0,0,0
2025-11-05,Nashville,54.5,0.0,0,0
2025-11-06,Nolensville,56.0,0.21,1,0
2025-11-06,Franklin,52.5,0.0,0,0
2025-11-06,Brentwood,48.7,0.0,0,0
2025-11-06,Spring Hill,50.9,0.0,0,0
2025-11-06,Nashville,54.6,0.0,0,0
2025-11-07,Nolensville,63.6,0.79,1,0
2025-11-07,Franklin,59.3,0.0,0,0
2025-11-07,Brentwood,51.1,0.0,0,0
2025-11-07,Spring Hill,54.9,0.0,0,0
2025-11-07,Nashville,44.6,0.0,0,0
2025-11-08,Nolensville,68.6,0.0,0,0
2025-11-08,Franklin,53.9,0.45,1,0
2025-11-08,Brentwood,65.8,0.65,1,0
2025-11-08,Spring Hill,55.7,0.0,0,0
2025-11-08,Nashville,62.2,0.0,0,0
2025-11-09,Nolensville,70.5,0.0,0,0
2025-11-09,Franklin,53.8,0.0,0,0
2025-11-09,Brentwood,48.4,0.0,0,0
2025-11-09,Spring Hill,52.6,0.0,0,0
2025-11-09,Nashville,61.7,0.0,0,0
2025-11-10,Nolensville,55.9,0.0,0,0
2025-11-10,Franklin,57.9,0.0,0,0
2025-11-10,Brentwood,62.9,0.0,0,0
2025-11-10,Spring Hill,52.4,0.28,1,0
2025-11-10,Nashville,54.8,0.0,0,0
2025-11-11,Nolensville,70.1,0.0,0,0
2025-11-11,Franklin,64.2,0.0,0,0
2025-11-11,Brentwood,55.9,0.0,0,0
2025-11-11,Spring Hill,55.5,0.0,0,0
2025-11-11,Nashville,71.1,0.0,0,0
2025-11-12,Nolensville,70.4,0.0,0,0
2025-11-12,Franklin,61.6,0.0,0,0
2025-11-12,Brentwood,58.2,0.0,0,0
2025-11-12,Spring Hill,49.8,0.0,0,0
2025-11-12,Nashville,52.6,0.0,0,0
2025-11-13,Nolensville,49.4,0.0,0,0
2025-11-13,Franklin,66.1,0.0,0,0
2025-11-13,Brentwood,49.9,0.0,0,0
2025-11-13,Spring Hill,55.4,0.0,0,0
2025-11-13,Nashville,45.7,0.0,0,0
2025-11-14,Nolensville,47.8,0.57,1,0
2025-11-14,Franklin,60.5,0.0,0,0
2025-11-14,Brentwood,58.5,0.0,0,0
2025-11-14,Spring Hill,55.6,0.0,0,0
2025-11-14,Nashville,47.0,0.18,1,0
2025-11-15,Nolensville,57.1,0.0,0,0
2025-11-15,Franklin,62.7,0.0,0,0
2025-11-15,Brentwood,65.6,0.0,0,0
2025-11-15,Spring Hill,63.4,0.0,0,0
2025-11-15,Nashville,60.4,0.0,0,0
2025-11-16,Nolensville,58.3,0.0,0,0
2025-11-16,Franklin,59.7,0.17,1,0
2025-11-16,Brentwood,58.9,0.0,0,0
2025-11-16,Spring Hill,57.1,0.0,0,0
2025-11-16,Nashville,74.4,0.0,0,0
2025-11-17,Nolensville,59.9,0.0,0,0
2025-11-17,Franklin,44.1,0.0,0,0
2025-11-17,Brentwood,55.2,0.0,0,0
2025-11-17,Spring Hill,56.3,0.0,0,0
2025-11-17,Nashville,64.4,0.0,0,0
2025-11-18,Nolensville,60.8,0.41,1,0
2025-11-18,Franklin,67.7,1.16,1,0
2025-11-18,Brentwood,57.6,0.52,1,0
2025-11-18,Spring Hill,39.4,0.0,0,0
2025-11-18,Nashville,66.9,0.0,0,0
2025-11-19,Nolensville,71.2,0.06,1,0
2025-11-19,Franklin,58.1,1.07,1,1
2025-11-19,Brentwood,57.9,1.01,1,0
2025-11-19,Spring Hill,61.4,0.34,1,0
2025-11-19,Nashville,65.6,0.0,0,0
2025-11-20,Nolensville,66.1,0.0,0,0
2025-11-20,Franklin,57.0,0.0,0,0
2025-11-20,Brentwood,63.3,0.0,0,0
2025-11-20,Spring Hill,54.6,0.34,1,0
2025-11-20,Nashville,56.4,0.0,0,0
2025-11-21,Nolensville,55.4,0.35,1,0
2025-11-21,Franklin,50.8,0.0,0,0
2025-11-21,Brentwood,65.0,0.0,0,0
2025-11-21,Spring Hill,55.4,0.0,0,0
2025-11-21,Nashville,64.6,0.0,0,0
2025-11-22,Nolensville,52.0,0.0,0,0
2025-11-22,Franklin,55.4,0.0,0,0
2025-11-22,Brentwood,50.8,0.08,1,0
2025-11-22,Spring Hill,52.9,0.0,0,0
2025-11-22,Nashville,52.1,0.0,0,0
2025-11-23,Nolensville,50.8,0.0,0,0
2025-11-23,Franklin,58.4,0.0,0,0
2025-11-23,Brentwood,62.4,0.54,1,0
2025-11-23,Spring Hill,46.6,0.0,0,0
2025-11-23,Nashville,56.3,0.0,0,0
2025-11-24,Nolensville,55.7,0.0,0,0
2025-11-24,Franklin,67.8,0.24,1,0
2025-11-24,Brentwood,57.8,0.0,0,0
2025-11-24,Spring Hill,48.6,0.0,0,0
2025-11-24,Nashville,52.7,0.0,0,0
2025-11-25,Nolensville,48.2,0.0,0,0
2025-11-25,Franklin,58.8,0.0,0,0
2025-11-25,Brentwood,68.1,0.0,0,0
2025-11-25,Spring Hill,52.9,0.0,0,0
2025-11-25,Nashville,56.7,0.0,0,0
2025-11-26,Nolensville,52.2,0.16,1,0
2025-11-26,Franklin,59.0,0.0,0,0
2025-11-26,Brentwood,71.7,0.0,0,0
2025-11-26,Spring Hill,67.7,0.0,0,0
2025-11-26,Nashville,70.0,0.0,0,0
2025-11-27,Nolensville,64.7,0.0,0,0
2025-11-27,Franklin,56.6,0.21,1,0
2025-11-27,Brentwood,53.0,0.24,1,0
2025-11-27,Spring Hill,68.2,0.0,0,0
2025-11-27,Nashville,68.1,0.0,0,0
2025-11-28,Nolensville,74.8,0.0,0,0
2025-11-28,Franklin,59.5,0.0,0,0
2025-11-28,Brentwood,49.8,0.0,0,0
2025-11-28,Spring Hill,68.1,0.0,0,0
2025-11-28,Nashville,61.9,0.0,0,0
2025-11-29,Nolensville,71.8,0.0,0,0
2025-11-29,Franklin,69.3,0.19,1,0
2025-11-29,Brentwood,50.4,0.0,0,0
2025-11-29,Spring Hill,50.2,0.0,0,0
2025-11-29,Nashville,53.4,0.0,0,0
2025-11-30,Nolensville,54.3,0.0,0,0
2025-11-30,Franklin,56.1,0.0,0,0
2025-11-30,Brentwood,62.9,0.0,0,0
2025-11-30,Spring Hill,55.8,0.0,0,0
2025-11-30,Nashville,58.5,0.04,1,0
2025-12-01,Nolensville,44.0,0.13,1,0
2025-12-01,Franklin,37.8,0.21,1,0
2025-12-01,Brentwood,38.8,0.2,1,0
2025-12-01,Spring Hill,50.1,0.0,0,0
2025-12-01,Nashville,59.3,0.0,0,0
2025-12-02,Nolensville,43.4,0.34,1,0
2025-12-02,Franklin,44.8,0.0,0,0
2025-12-02,Brentwood,38.5,0.97,1,0
2025-12-02,Spring Hill,47.2,0.25,1,0
2025-12-02,Nashville,49.5,0.0,0,0
2025-12-03,Nolensville,45.8,0.0,0,0
2025-12-03,Franklin,52.9,0.74,1,0
2025-12-03,Brentwood,49.9,0.01,1,0
2025-12-03,Spring Hill,46.0,0.5,1,0
2025-12-03,Nashville,50.9,0.0,0,0
2025-12-04,Nolensville,52.6,0.0,0,0
2025-12-04,Franklin,52.7,0.64,1,0
