invoice_id,job_id,customer_id,invoice_date,invoice_amount,payment_status,days_to_pay,paid_date
707682,910463,254,2025-09-15,65.05,Paid,5,2025-09-20
707683,909333,227,2025-09-17,57.65,Paid,6,2025-09-23
707684,912316,312,2025-09-15,144.64,Paid,19,2025-10-04
707685,903675,96,2025-09-15,61.66,Paid,6,2025-09-21
707686,909682,234,2025-09-16,61.53,Paid,0,2025-09-16
707687,916304,408,2025-09-16,58.05,Paid,10,2025-09-26
707688,903998,103,2025-09-17,80.61,Paid,17,2025-10-04
707689,907630,188,2025-09-16,67.21,Paid,21,2025-10-07
707690,900530,14,2025-09-15,69.91,Paid,16,2025-10-01
707691,917349,193,2025-09-16,646.74,Paid,7,2025-09-23
707692,906149,156,2025-09-17,62.45,Paid,21,2025-10-08
707693,912964,330,2025-09-15,58.49,Paid,11,2025-09-26
707694,916820,419,2025-09-16,72.48,Paid,11,2025-09-27
707695,912577,318,2025-09-16,56.72,Paid,15,2025-10-01
707696,904130,105,2025-09-17,58.03,Paid,6,2025-09-23
707697,914549,366,2025-09-18,77.52,Paid,3,2025-09-21
707698,913559,343,2025-09-17,82.26,Paid,15,2025-10-02
707699,905322,138,2025-09-16,57.07,Paid,26,2025-10-12
707700,914327,361,2025-09-17,56.89,Paid,11,2025-09-28
707701,906963,176,2025-09-16,82.23,Paid,12,2025-09-28
707702,906640,169,2025-09-17,68.74,Paid,17,2025-10-04
707703,911011,270,2025-09-18,57.33,Paid,0,2025-09-18
707704,915502,388,2025-09-16,58.51,Paid,12,2025-09-28
707705,909579,232,2025-09-18,60.45,Paid,6,2025-09-24
707706,907565,187,2025-09-18,53.57,Paid,11,2025-09-29
707707,900025,1,2025-09-16,56.1,Paid,17,2025-10-03
707708,906522,166,2025-09-18,56.71,Paid,8,2025-09-26
707709,903896,100,2025-09-18,112.4,Paid,9,2025-09-27
707710,911064,274,2025-09-17,76.27,Paid,11,2025-09-28
707711,901456,36,2025-09-16,87.49,Paid,0,2025-09-16
707712,908508,205,2025-09-17,80.39,Paid,16,2025-10-03
707713,902448,58,2025-09-18,70.92,Paid,14,2025-10-02
707714,902799,69,2025-09-17,54.63,Paid,0,2025-09-17
707715,904195,107,2025-09-16,59.23,Paid,15,2025-10-01
707716,916201,404,2025-09-18,57.62,Paid,11,2025-09-29
707717,904921,124,2025-09-16,86.85,Paid,15,2025-10-01
707718,915921,397,2025-09-17,54.35,Paid,15,2025-10-02
707719,909061,219,2025-09-17,66.71,Paid,27,2025-10-14
707720,916733,417,2025-09-17,57.27,Paid,12,2025-09-29
707721,904507,115,2025-09-17,67.51,Paid,30,2025-10-17
707722,902502,60,2025-09-17,56.49,Paid,14,2025-10-01
707723,912900,329,2025-09-18,64.91,Paid,21,2025-10-09
707724,909934,241,2025-09-16,53.26,Paid,9,2025-09-25
707725,909748,235,2025-09-18,60.07,Paid,18,2025-10-06
707726,909814,236,2025-09-18,115.2,Paid,11,2025-09-29
707727,911524,288,2025-09-18,58.21,Paid,17,2025-10-05
707728,908036,196,2025-09-17,60.32,Paid,5,2025-09-22
707729,916152,403,2025-09-17,81.01,Paid,8,2025-09-25
707730,915258,383,2025-09-19,61.89,Paid,0,2025-09-19
707731,915655,391,2025-09-19,69.78,Paid,18,2025-10-07
707732,900116,3,2025-09-17,78.45,Paid,4,2025-09-21
707733,907762,191,2025-09-19,119.1,Paid,2,2025-09-21
707734,908957,215,2025-09-19,117.06,Paid,7,2025-09-26
707735,904064,104,2025-09-18,56.88,Paid,3,2025-09-21
707736,901325,34,2025-09-19,66.96,Paid,17,2025-10-06
707737,910775,266,2025-09-18,59.95,Paid,12,2025-09-30
707738,911966,302,2025-09-19,119.93,Paid,0,2025-09-19
707739,907028,177,2025-09-18,56.98,Paid,7,2025-09-25
707740,904986,125,2025-09-17,82.51,Paid,8,2025-09-25
707741,907382,183,2025-09-18,85.26,Paid,6,2025-09-24
707742,906200,157,2025-09-17,61.83,Paid,11,2025-09-28
707743,906036,152,2025-09-18,60.99,Paid,24,2025-10-12
707744,908891,213,2025-09-17,123.86,Paid,10,2025-09-27
707745,900218,6,2025-09-19,55.78,Paid,4,2025-09-23
707746,902931,71,2025-09-17,55.35,Paid,3,2025-09-20
707747,917283,163,2025-09-19,625.56,Paid,0,2025-09-19
707748,910605,259,2025-09-18,119.07,Paid,16,2025-10-04
707749,905689,145,2025-09-19,109.24,Paid,23,2025-10-12
707750,916077,401,2025-09-18,56.12,Paid,24,2025-10-12
707751,905961,150,2025-09-19,57.17,Paid,11,2025-09-30
707752,903846,99,2025-09-17,75.85,Paid,10,2025-09-27
707753,903126,79,2025-09-19,53.19,Paid,6,2025-09-25
707754,907264,181,2025-09-19,58.91,Paid,0,2025-09-19
707755,905051,126,2025-09-18,80.27,Paid,20,2025-10-08
707756,915449,387,2025-09-19,66.55,Paid,13,2025-10-02
707757,913096,333,2025-09-17,75.55,Paid,10,2025-09-27
707758,902296,54,2025-09-19,55.36,Paid,22,2025-10-11
707759,903035,76,2025-09-19,56.06,Paid,0,2025-09-19
707760,915383,386,2025-09-17,60.61,Paid,7,2025-09-24
707761,911101,275,2025-09-19,59.96,Paid,5,2025-09-24
707762,900647,16,2025-09-19,56.4,Paid,0,2025-09-19
707763,914261,359,2025-09-20,75.43,Paid,7,2025-09-27
707764,917699,365,2025-09-19,323.35,Paid,11,2025-09-30
707765,908101,197,2025-09-18,70.89,Paid,9,2025-09-27
707766,917521,280,2025-09-20,2136.06,Paid,4,2025-09-24
707767,900986,27,2025-09-19,76.1,Paid,6,2025-09-25
707768,908842,212,2025-09-20,69.87,Paid,27,2025-10-17
707769,905870,148,2025-09-20,55.52,Paid,7,2025-09-27
707770,906587,167,2025-09-20,61.73,Paid,12,2025-10-02
707771,911421,286,2025-09-19,65.08,Paid,2,2025-09-21
707772,900410,11,2025-09-18,56.6,Paid,0,2025-09-18
707773,906253,158,2025-09-19,69.94,Paid,17,2025-10-06
707774,910828,267,2025-09-19,111.74,Paid,0,2025-09-19
707775,900766,19,2025-09-20,60.62,Paid,20,2025-10-10
707776,911901,299,2025-09-19,59.01,Paid,17,2025-10-06
707777,912069,304,2025-09-18,92.5,Paid,27,2025-10-15
707778,912540,317,2025-09-19,85.07,Paid,7,2025-09-26
707779,912383,313,2025-09-19,122.23,Paid,1,2025-09-20
707780,913187,335,2025-09-20,54.46,Paid,0,2025-09-20
707781,914496,365,2025-09-19,59.13,Paid,0,2025-09-19
707782,914996,377,2025-09-18,87.11,Paid,1,2025-09-19
707783,916024,399,2025-09-18,60.87,Paid,6,2025-09-24
707784,902346,55,2025-09-18,93.42,Paid,18,2025-10-06
707785,914598,367,2025-09-20,57.26,Paid,22,2025-10-12
707786,911577,289,2025-09-20,59.21,Paid,0,2025-09-20
707787,913882,351,2025-09-19,58.47,Paid,15,2025-10-04
707788,904713,120,2025-09-19,78.48,Paid,23,2025-10-12
707789,913833,350,2025-09-20,58.62,Paid,8,2025-09-28
707790,917759,394,2025-09-20,479.56,Paid,14,2025-10-04
707791,900165,4,2025-09-20,75.64,Paid,0,2025-09-20
707792,901222,31,2025-09-18,116.61,Paid,0,2025-09-18
707793,910161,248,2025-09-20,117.63,Paid,8,2025-09-28
707794,911797,295,2025-09-20,68.22,Paid,13,2025-10-03
707795,908287,200,2025-09-21,64.19,Paid,22,2025-10-13
707796,902539,61,2025-09-21,67.61,Paid,29,2025-10-20
707797,901391,35,2025-09-20,54.53,Paid,12,2025-10-02
707798,901598,39,2025-09-20,54.72,Paid,3,2025-09-23
707799,915721,393,2025-09-19,82.9,Paid,11,2025-09-30
707800,914816,373,2025-09-21,52.64,Paid,11,2025-10-02
707801,902865,70,2025-09-19,68.73,Paid,23,2025-10-12
707802,902108,51,2025-09-19,68.27,Paid,16,2025-10-05
707803,914946,376,2025-09-19,76.08,Paid,0,2025-09-19
707804,915062,378,2025-09-20,120.18,Paid,6,2025-09-26
707805,902628,64,2025-09-21,70.94,Paid,11,2025-10-02
707806,910331,251,2025-09-21,59.18,Paid,2,2025-09-23
707807,910397,252,2025-09-21,56.96,Paid,16,2025-10-07
707808,910074,246,2025-09-20,69.3,Paid,17,2025-10-07
707809,907197,180,2025-09-19,79.09,Paid,5,2025-09-24
707810,900305,9,2025-09-21,60.79,Paid,6,2025-09-27
707811,905804,147,2025-09-20,58.19,Paid,15,2025-10-05
707812,903504,88,2025-09-20,62.09,Paid,22,2025-10-12
707813,901117,29,2025-09-21,104.15,Paid,16,2025-10-07
707814,903555,92,2025-09-21,74.37,Paid,1,2025-09-22
707815,905142,132,2025-09-20,59.01,Paid,2,2025-09-22
707816,903725,97,2025-09-21,73.79,Paid,1,2025-09-22
707817,908788,211,2025-09-21,62.3,Paid,12,2025-10-03
707818,914194,357,2025-09-21,83.17,Paid,0,2025-09-21
707819,900712,18,2025-09-20,57.61,Paid,9,2025-09-29
707820,908626,207,2025-09-21,71.35,Paid,23,2025-10-14
707821,909399,228,2025-09-19,75.93,Paid,1,2025-09-20
707822,909126,221,2025-09-20,117.22,Paid,0,2025-09-20
707823,910944,269,2025-09-20,56.24,Paid,15,2025-10-05
707824,916967,22,2025-09-19,483.09,Paid,38,2025-10-27
707825,913779,349,2025-09-19,120.65,Paid,7,2025-09-26
707826,916944,14,2025-09-20,497.1,Paid,25,2025-10-15
707827,907431,184,2025-09-19,85.15,Paid,7,2025-09-26
707828,910878,268,2025-09-21,61.37,Paid,18,2025-10-09
707829,900255,7,2025-09-21,55.98,Paid,2,2025-09-23
707830,912135,306,2025-09-21,52.65,Paid,0,2025-09-21
707831,916885,420,2025-09-19,72.63,Paid,17,2025-10-06
707832,903318,85,2025-09-19,77.91,Paid,3,2025-09-22
707833,911693,293,2025-09-21,60.5,Paid,8,2025-09-29
707834,916576,413,2025-09-19,79.29,Paid,0,2025-09-19
707835,912019,303,2025-09-20,79.55,Paid,0,2025-09-20
707836,909880,238,2025-09-21,57.76,Paid,14,2025-10-05
707837,906743,171,2025-09-21,80.08,Paid,22,2025-10-13
707838,900581,15,2025-09-20,59.7,Paid,7,2025-09-27
707839,911151,279,2025-09-21,60.05,Paid,4,2025-09-25
707840,905104,129,2025-09-21,79.38,Paid,0,2025-09-21
707841,903792,98,2025-09-21,57.55,Paid,5,2025-09-26
707842,901051,28,2025-09-20,62.72,Paid,6,2025-09-26
707843,906689,170,2025-09-21,82.29,Paid,13,2025-10-04
707844,912965,330,2025-09-20,60.01,Paid,0,2025-09-20
707845,911204,280,2025-09-21,56.18,Paid,0,2025-09-21
707846,910264,250,2025-09-22,85.71,Paid,23,2025-10-15
707847,905268,137,2025-09-20,80.54,Paid,0,2025-09-20
707848,900476,13,2025-09-21,57.92,Paid,0,2025-09-21
707849,917208,127,2025-09-21,4739.69,Paid,5,2025-09-26
707850,913304,339,2025-09-22,54.22,Paid,2,2025-09-24
707851,907904,194,2025-09-21,54.58,Paid,10,2025-10-01
707852,914908,375,2025-09-21,58.03,Paid,10,2025-10-01
707853,914127,356,2025-09-21,84.46,Paid,1,2025-09-22
707854,917103,78,2025-09-22,588.35,Paid,28,2025-10-20
707855,914689,370,2025-09-20,82.91,Paid,11,2025-10-01
707856,904611,118,2025-09-20,58.39,Paid,10,2025-09-30
707857,913505,342,2025-09-20,53.8,Paid,13,2025-10-03
707858,911850,298,2025-09-20,58.81,Paid,14,2025-10-04
707859,904560,116,2025-09-22,58.42,Paid,12,2025-10-04
707860,908442,204,2025-09-22,57.99,Paid,2,2025-09-24
707861,907498,186,2025-09-21,57.75,Paid,4,2025-09-25
707862,913712,348,2025-09-21,59.7,Paid,8,2025-09-29
707863,904299,110,2025-09-21,69.28,Paid,20,2025-10-11
707864,906471,165,2025-09-22,54.49,Paid,2,2025-09-24
707865,917129,95,2025-09-20,527.48,Paid,33,2025-10-23
707866,905373,139,2025-09-21,54.72,Paid,7,2025-09-28
707867,916472,411,2025-09-20,123.4,Paid,0,2025-09-20
707868,901702,41,2025-09-22,55.2,Paid,0,2025-09-22
707869,902058,48,2025-09-20,62.65,Paid,8,2025-09-28
707870,915788,394,2025-09-20,71.45,Paid,22,2025-10-12
707871,915606,390,2025-09-20,59.88,Paid,2,2025-09-22
707872,906832,173,2025-09-21,77.94,Paid,10,2025-10-01
707873,907696,190,2025-09-22,92.42,Paid,19,2025-10-11
707874,917723,377,2025-09-22,808.9,Paid,5,2025-09-27
707875,902175,52,2025-09-20,125.0,Paid,18,2025-10-08
707876,902004,47,2025-09-21,56.91,Paid,7,2025-09-28
707877,912449,314,2025-09-20,65.96,Paid,15,2025-10-05
707878,911356,283,2025-09-23,115.02,Paid,15,2025-10-08
707879,908376,203,2025-09-22,75.6,Paid,14,2025-10-06
707880,916680,416,2025-09-22,82.5,Paid,9,2025-10-01
707881,904664,119,2025-09-22,60.58,Paid,8,2025-09-30
707882,903949,102,2025-09-23,74.36,Paid,11,2025-10-04
707883,913438,341,2025-09-22,53.69,Paid,6,2025-09-28
707884,908573,206,2025-09-22,55.28,Paid,13,2025-10-05
707885,917125,92,2025-09-23,2892.46,Paid,0,2025-09-23
707886,909334,227,2025-09-23,56.51,Paid,0,2025-09-23
707887,907329,182,2025-09-21,57.4,Paid,13,2025-10-04
707888,901457,36,2025-09-23,83.34,Paid,4,2025-09-27
707889,908701,209,2025-09-23,59.0,Paid,0,2025-09-23
707890,914039,354,2025-09-22,57.76,Paid,8,2025-09-30
707891,913986,353,2025-09-23,58.91,Paid,9,2025-10-02
707892,916423,410,2025-09-21,90.32,Paid,9,2025-09-30
707893,911474,287,2025-09-23,58.3,Paid,11,2025-10-04
707894,906898,175,2025-09-23,95.1,Paid,17,2025-10-10
707895,901939,45,2025-09-23,54.48,Paid,8,2025-10-01
707896,908738,210,2025-09-21,58.98,Paid,0,2025-09-21
707897,913237,336,2025-09-22,72.08,Paid,13,2025-10-05
707898,909193,222,2025-09-23,71.46,Paid,0,2025-09-23
707899,905218,135,2025-09-21,57.35,Paid,5,2025-09-26
707900,907094,178,2025-09-23,56.17,Paid,6,2025-09-29
707901,903622,95,2025-09-22,83.61,Paid,40,2025-11-01
707902,914430,363,2025-09-23,56.17,Paid,6,2025-09-29
707903,905440,140,2025-09-22,54.87,Paid,10,2025-10-02
707904,911307,282,2025-09-21,116.17,Paid,14,2025-10-05
707905,902449,58,2025-09-21,63.17,Paid,8,2025-09-29
707906,909983,242,2025-09-22,79.57,Paid,0,2025-09-22
707907,915855,395,2025-09-23,57.09,Paid,8,2025-10-01
707908,916370,409,2025-09-22,79.04,Paid,8,2025-09-30
707909,912627,320,2025-09-22,84.16,Paid,0,2025-09-22
707910,913031,331,2025-09-22,59.19,Paid,4,2025-09-26
707911,905571,143,2025-09-21,55.75,Paid,13,2025-10-04
707912,911254,281,2025-09-21,57.27,Paid,13,2025-10-04
707913,903176,81,2025-09-21,93.81,Paid,16,2025-10-07
707914,901808,43,2025-09-23,59.23,Paid,0,2025-09-23
707915,915553,389,2025-09-22,57.91,Paid,22,2025-10-14
707916,907971,195,2025-09-23,60.24,Paid,22,2025-10-15
707917,905506,142,2025-09-22,53.06,Paid,11,2025-10-03
707918,904366,111,2025-09-23,56.91,Paid,0,2025-09-23
707919,915129,379,2025-09-24,57.9,Paid,0,2025-09-24
707920,911627,290,2025-09-23,59.71,Paid,2,2025-09-25
707921,901874,44,2025-09-24,56.4,Paid,0,2025-09-24
707922,912784,324,2025-09-23,55.97,Paid,7,2025-09-30
707923,912317,312,2025-09-24,136.63,Paid,28,2025-10-22
707924,908234,199,2025-09-23,77.44,Paid,0,2025-09-23
707925,900816,21,2025-09-24,94.42,Paid,8,2025-10-02
707926,909683,234,2025-09-23,55.99,Paid,0,2025-09-23
707927,902400,57,2025-09-22,68.18,Paid,14,2025-10-06
707928,917031,49,2025-09-23,507.78,Paid,15,2025-10-08
707929,906418,164,2025-09-22,56.09,Paid,6,2025-09-28
707930,917282,163,2025-09-24,2944.95,Paid,0,2025-09-24
707931,902578,62,2025-09-22,78.95,Paid,19,2025-10-11
707932,902243,53,2025-09-24,85.4,Paid,17,2025-10-11
707933,917510,275,2025-09-23,3492.45,Paid,14,2025-10-07
707934,916305,408,2025-09-24,56.81,Paid,18,2025-10-12
707935,906367,163,2025-09-24,79.87,Paid,6,2025-09-30
707936,913372,340,2025-09-22,71.45,Paid,27,2025-10-19
707937,905636,144,2025-09-22,54.31,Paid,1,2025-09-23
707938,908168,198,2025-09-23,109.45,Paid,0,2025-09-23
707939,901653,40,2025-09-24,53.61,Paid,4,2025-09-28
707940,904855,123,2025-09-24,62.17,Paid,6,2025-09-30
707941,915183,381,2025-09-23,76.69,Paid,18,2025-10-11
707942,906074,153,2025-09-22,82.54,Paid,18,2025-10-10
707943,914728,371,2025-09-22,54.27,Paid,0,2025-09-22
707944,910464,254,2025-09-23,65.98,Paid,31,2025-10-24
707945,907631,188,2025-09-24,66.67,Paid,30,2025-10-24
707946,916771,418,2025-09-23,66.85,Paid,5,2025-09-28
707947,903385,86,2025-09-23,60.95,Paid,23,2025-10-16
707948,910671,261,2025-09-22,54.75,Paid,9,2025-10-01
707949,903451,87,2025-09-24,56.22,Paid,0,2025-09-24
707950,903999,103,2025-09-22,88.18,Paid,14,2025-10-06
707951,913936,352,2025-09-23,110.1,Paid,0,2025-09-23
707952,914328,361,2025-09-25,62.76,Paid,19,2025-10-14
707953,913647,347,2025-09-23,58.29,Paid,0,2025-09-23
707954,902733,66,2025-09-23,80.08,Paid,1,2025-09-24
707955,916202,404,2025-09-24,60.55,Paid,11,2025-10-05
707956,901511,37,2025-09-23,69.23,Paid,25,2025-10-18
707957,917011,41,2025-09-25,497.38,Paid,5,2025-09-30
707958,917306,172,2025-09-25,1930.88,Paid,4,2025-09-29
707959,912730,323,2025-09-23,69.31,Paid,19,2025-10-12
707960,909580,232,2025-09-23,61.63,Paid,14,2025-10-07
707961,912901,329,2025-09-24,66.56,Paid,30,2025-10-24
707962,909062,219,2025-09-23,71.37,Paid,10,2025-10-03
707963,907148,179,2025-09-25,97.15,Paid,22,2025-10-17
707964,904922,124,2025-09-23,74.78,Paid,5,2025-09-28
707965,916255,406,2025-09-23,59.6,Paid,0,2025-09-23
707966,917142,100,2025-09-24,932.69,Paid,0,2025-09-24
707967,902932,71,2025-09-24,55.05,Paid,6,2025-09-30
707968,903897,100,2025-09-25,117.3,Paid,1,2025-09-26
707969,907566,187,2025-09-23,60.99,Paid,12,2025-10-05
707970,916821,419,2025-09-23,79.41,Paid,10,2025-10-03
707971,914077,355,2025-09-23,56.7,Paid,2,2025-09-25
707972,914997,377,2025-09-25,80.79,Paid,5,2025-09-30
707973,909749,235,2025-09-25,58.13,Paid,11,2025-10-06
707974,906964,176,2025-09-25,76.87,Paid,5,2025-09-30
707975,904508,115,2025-09-25,71.19,Paid,18,2025-10-13
707976,911012,270,2025-09-25,54.45,Paid,0,2025-09-25
707977,906523,166,2025-09-24,57.64,Paid,0,2025-09-24
707978,904196,107,2025-09-23,53.38,Paid,6,2025-09-29
707979,900360,10,2025-09-24,61.82,Paid,0,2025-09-24
707980,917478,260,2025-09-23,815.68,Paid,10,2025-10-03
707981,908509,205,2025-09-25,81.6,Paid,11,2025-10-06
707982,905739,146,2025-09-23,56.5,Paid,2,2025-09-25
707983,904131,105,2025-09-24,59.89,Paid,0,2025-09-24
707984,900026,1,2025-09-24,58.46,Paid,21,2025-10-15
707985,905999,151,2025-09-24,51.6,Paid,20,2025-10-14
707986,902800,69,2025-09-24,61.49,Paid,11,2025-10-05
707987,910556,256,2025-09-23,60.27,Paid,12,2025-10-05
707988,915922,397,2025-09-25,56.5,Paid,18,2025-10-13
707989,911967,302,2025-09-26,123.58,Paid,4,2025-09-30
707990,906291,159,2025-09-26,102.8,Paid,10,2025-10-06
707991,900648,16,2025-09-24,58.65,Paid,23,2025-10-17
707992,908037,196,2025-09-24,56.29,Paid,7,2025-10-01
707993,900079,2,2025-09-25,60.88,Paid,13,2025-10-08
707994,904987,125,2025-09-26,83.86,Paid,23,2025-10-19
707995,911748,294,2025-09-26,94.18,Paid,22,2025-10-18
707996,907265,181,2025-09-24,61.25,Paid,4,2025-09-28
707997,915334,385,2025-09-24,71.3,Paid,8,2025-10-02
707998,913097,333,2025-09-26,79.83,Paid,7,2025-10-03
707999,901326,34,2025-09-26,68.44,Paid,28,2025-10-24
708000,905052,126,2025-09-24,78.13,Paid,0,2025-09-24
708001,903089,77,2025-09-25,64.46,Paid,23,2025-10-18
708002,917424,233,2025-09-26,373.63,Paid,14,2025-10-10
708003,910606,259,2025-09-25,114.42,Paid,0,2025-09-25
708004,907029,177,2025-09-25,55.46,Paid,6,2025-10-01
708005,908892,213,2025-09-24,111.42,Paid,13,2025-10-07
708006,912834,328,2025-09-26,69.34,Paid,19,2025-10-15
708007,911525,288,2025-09-24,57.32,Paid,7,2025-10-01
708008,916115,402,2025-09-25,74.56,Paid,27,2025-10-22
708009,907763,191,2025-09-26,119.53,Paid,1,2025-09-27
708010,903036,76,2025-09-25,57.5,Paid,3,2025-09-28
708011,909815,236,2025-09-24,120.57,Paid,0,2025-09-24
708012,906201,157,2025-09-24,61.46,Paid,10,2025-10-04
708013,915450,387,2025-09-26,70.06,Paid,12,2025-10-08
708014,915656,391,2025-09-26,64.1,Paid,31,2025-10-27
708015,906782,172,2025-09-25,55.99,Paid,6,2025-10-01
708016,914652,368,2025-09-24,56.41,Paid,8,2025-10-02
708017,900870,22,2025-09-24,67.36,Paid,16,2025-10-10
708018,910776,266,2025-09-25,58.45,Paid,20,2025-10-15
708019,900920,25,2025-09-25,82.08,Paid,7,2025-10-02
708020,904065,104,2025-09-24,58.85,Paid,1,2025-09-25
708021,904249,109,2025-09-25,62.83,Paid,3,2025-09-28
708022,908102,197,2025-09-26,80.32,Paid,20,2025-10-16
708023,914497,365,2025-09-27,58.69,Paid,18,2025-10-15
708024,908443,204,2025-09-25,59.17,Paid,8,2025-10-03
708025,905181,133,2025-09-27,57.2,Paid,0,2025-09-27
708026,900987,27,2025-09-27,78.8,Paid,11,2025-10-08
708027,901757,42,2025-09-27,76.4,Paid,12,2025-10-09
708028,909285,226,2025-09-27,73.83,Paid,16,2025-10-13
708029,916025,399,2025-09-25,52.63,Paid,5,2025-09-30
708030,912503,316,2025-09-26,119.52,Paid,15,2025-10-11
708031,911798,295,2025-09-25,67.05,Paid,16,2025-10-11
708032,911422,286,2025-09-26,54.1,Paid,8,2025-10-04
708033,917761,394,2025-09-25,8384.77,Paid,11,2025-10-06
708034,901223,31,2025-09-26,115.27,Paid,5,2025-10-01
708035,912384,313,2025-09-26,120.91,Paid,0,2025-09-26
708036,904458,114,2025-09-25,69.98,Paid,14,2025-10-09
708037,914262,359,2025-09-27,81.38,Paid,6,2025-10-03
708038,912450,314,2025-09-26,68.26,Paid,29,2025-10-25
708039,912070,304,2025-09-26,92.63,Paid,19,2025-10-15
708040,910162,248,2025-09-27,123.68,Paid,8,2025-10-05
708041,905871,148,2025-09-27,56.6,Paid,0,2025-09-27
708042,911152,279,2025-09-27,54.51,Paid,3,2025-09-30
708043,917343,189,2025-09-25,420.41,Paid,2,2025-09-27
708044,902347,55,2025-09-25,90.56,Paid,20,2025-10-15
708045,900411,11,2025-09-25,58.51,Paid,3,2025-09-28
708046,906588,167,2025-09-26,52.8,Paid,13,2025-10-09
708047,913883,351,2025-09-26,54.82,Paid,4,2025-09-30
708048,904714,120,2025-09-26,76.85,Paid,3,2025-09-29
708049,908958,215,2025-09-27,116.1,Paid,4,2025-10-01
708050,914599,367,2025-09-25,60.95,Paid,6,2025-10-01
708051,900166,4,2025-09-27,83.05,Paid,18,2025-10-15
708052,910518,255,2025-09-27,60.78,Paid,0,2025-09-27
708053,911902,299,2025-09-25,60.13,Paid,3,2025-09-28
708054,909492,230,2025-09-26,119.42,Paid,20,2025-10-16
708055,917304,171,2025-09-25,650.15,Paid,4,2025-09-29
708056,904767,121,2025-09-25,67.91,Paid,16,2025-10-11
708057,904612,118,2025-09-27,57.37,Paid,0,2025-09-27
708058,914381,362,2025-09-28,62.79,Paid,4,2025-10-02
708059,901599,39,2025-09-26,59.9,Paid,0,2025-09-26
708060,907432,184,2025-09-27,88.55,Paid,0,2025-09-27
708061,917485,261,2025-09-27,1976.47,Paid,0,2025-09-27
708062,910879,268,2025-09-28,61.64,Paid,3,2025-10-01
708063,903319,85,2025-09-26,86.34,Paid,8,2025-10-04
708064,917729,381,2025-09-27,3783.14,Paid,11,2025-10-08
708065,903726,97,2025-09-26,89.18,Paid,0,2025-09-26
708066,915063,378,2025-09-26,108.85,Paid,6,2025-10-02
708067,908789,211,2025-09-26,68.4,Paid,21,2025-10-17
708068,909400,228,2025-09-27,81.75,Paid,11,2025-10-08
708069,901118,29,2025-09-26,91.18,Paid,23,2025-10-19
708070,902866,70,2025-09-27,74.46,Paid,23,2025-10-20
708071,903556,92,2025-09-26,85.87,Paid,0,2025-09-26
708072,908326,201,2025-09-26,62.15,Paid,9,2025-10-05
708073,910945,269,2025-09-26,59.31,Paid,0,2025-09-26
708074,916577,413,2025-09-26,85.1,Paid,23,2025-10-19
708075,907697,190,2025-09-27,94.57,Paid,18,2025-10-15
708076,901052,28,2025-09-27,56.88,Paid,4,2025-10-01
708077,906329,161,2025-09-27,58.06,Paid,0,2025-09-27
708078,912190,307,2025-09-27,58.1,Paid,0,2025-09-27
708079,916886,420,2025-09-28,75.96,Paid,0,2025-09-28
708080,912136,306,2025-09-27,54.36,Paid,8,2025-10-05
708081,900713,18,2025-09-28,57.58,Paid,4,2025-10-02
708082,904805,122,2025-09-28,99.12,Paid,27,2025-10-25
708083,902109,51,2025-09-28,69.03,Paid,18,2025-10-16
708084,909127,221,2025-09-28,114.05,Paid,9,2025-10-07
708085,909530,231,2025-09-26,78.13,Paid,20,2025-10-16
708086,908664,208,2025-09-26,119.64,Paid,0,2025-09-26
708087,914195,357,2025-09-28,78.17,Paid,1,2025-09-29
708088,917505,273,2025-09-27,286.59,Paid,0,2025-09-27
708089,914817,373,2025-09-26,58.34,Paid,14,2025-10-10
708090,901276,32,2025-09-26,57.22,Paid,4,2025-09-30
708091,901549,38,2025-09-27,62.43,Paid,5,2025-10-02
708092,910332,251,2025-09-26,58.76,Paid,0,2025-09-26
708093,913238,336,2025-09-26,80.25,Paid,7,2025-10-03
708094,917808,415,2025-09-26,231.45,Paid,17,2025-10-13
708095,907198,180,2025-09-27,73.62,Paid,7,2025-10-04
708096,903231,83,2025-09-26,58.54,Paid,6,2025-10-02
708097,910398,252,2025-09-27,55.74,Paid,3,2025-09-30
708098,915384,386,2025-09-26,59.99,Paid,14,2025-10-10
708099,900306,9,2025-09-28,57.17,Paid,1,2025-09-29
708100,902629,64,2025-09-26,79.76,Paid,18,2025-10-14
708101,911694,293,2025-09-27,56.7,Paid,0,2025-09-27
708102,905805,147,2025-09-26,58.14,Paid,17,2025-10-13
708103,915722,393,2025-09-27,80.42,Paid,2,2025-09-29
708104,909881,238,2025-09-27,54.19,Paid,0,2025-09-27
708105,914766,372,2025-09-28,131.81,Paid,1,2025-09-29
708106,904300,110,2025-09-26,64.62,Paid,23,2025-10-19
708107,913780,349,2025-09-27,130.45,Paid,3,2025-09-30
708108,901392,35,2025-09-28,55.57,Paid,0,2025-09-28
708109,917612,323,2025-09-29,2024.19,Paid,16,2025-10-15
708110,915789,394,2025-09-28,67.04,Paid,27,2025-10-25
708111,902176,52,2025-09-28,116.92,Paid,20,2025-10-18
708112,912266,309,2025-09-27,59.09,Paid,21,2025-10-18
708113,906833,173,2025-09-29,76.21,Paid,0,2025-09-29
708114,917433,235,2025-09-27,338.95,Paid,9,2025-10-06
708115,907499,186,2025-09-28,59.46,Paid,4,2025-10-02
708116,916527,412,2025-09-28,76.72,Paid,5,2025-10-03
